RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
4040,070032000,1992-08-19T00:00:00.000Z,0,586:323
4041,070032000,1953-06-15T00:00:00.000Z,18500,0:0
4042,070033000,2003-10-14T00:00:00.000Z,0,940:540
4043,070033000,2000-04-28T00:00:00.000Z,280000,779:751
4044,070033000,1981-09-01T00:00:00.000Z,90000,423:585
4045,070033000,2016-03-11T00:00:00.000Z,0,2016:815
4046,070033000,2007-10-10T00:00:00.000Z,965000,1162:849
4047,070033000,1999-07-15T00:00:00.000Z,280000,760:20
4048,070034000,1998-05-07T00:00:00.000Z,240000,720:273
4049,070034000,1994-05-23T00:00:00.000Z,220000,631:99
4050,070034000,1992-01-28T00:00:00.000Z,0,0:0
4051,070034100,2001-09-04T00:00:00.000Z,0,821:281
4052,070034100,1991-12-10T00:00:00.000Z,370000,570:787
4053,070034100,1991-04-15T00:00:00.000Z,0,0:0
4054,070034100,2003-10-31T00:00:00.000Z,575000,943:912
4055,070034100,1999-12-22T00:00:00.000Z,0,WB 43:676
4056,070035000,1984-03-29T00:00:00.000Z,0,448:595
4057,070035000,1985-08-01T00:00:00.000Z,109500,466:645
4058,070035000,2017-12-06T00:00:00.000Z,0,2017:158
4059,070036000,1984-07-16T00:00:00.000Z,99000,452:669
4060,070036000,1988-07-25T00:00:00.000Z,166500,515:475
4061,070037000,1990-10-31T00:00:00.000Z,140000,550:434
4062,070037000,1988-12-30T00:00:00.000Z,755000,0:0
4063,070037000,2007-02-28T00:00:00.000Z,0,1128:859
4064,070038000,2007-02-28T00:00:00.000Z,0,1128:856
4065,070038000,1994-03-01T00:00:00.000Z,130500,624:744
4066,070038000,1988-12-30T00:00:00.000Z,755000,0:0
4067,070039000,1984-06-12T00:00:00.000Z,0,WB27:576
4068,070039000,1992-12-22T00:00:00.000Z,108000,594:337
4069,070040000,2010-04-15T00:00:00.000Z,560000,2010:1267
4070,070040000,2015-08-05T00:00:00.000Z,482800,2015:2889
4071,070040000,2001-05-10T00:00:00.000Z,0,808:565
4072,070041000,2010-04-15T00:00:00.000Z,100000,2010:1268
4073,070041000,2001-05-10T00:00:00.000Z,0,808:565
4074,070041000,2014-09-05T00:00:00.000Z,180000,2014:3171
4075,070042000,2001-08-31T00:00:00.000Z,250000,821:108
4076,070042000,1990-06-01T00:00:00.000Z,130000,0:0
4077,070042000,2014-06-26T00:00:00.000Z,0,2014:2117
4078,070042000,1992-08-04T00:00:00.000Z,148500,585:383
4079,070043000,2004-06-02T00:00:00.000Z,270000,978:159
4080,070043000,1996-01-01T00:00:00.000Z,0,326:277
4081,070043000,1981-07-08T00:00:00.000Z,0,0:0
4082,070043000,2013-08-20T00:00:00.000Z,0,2013:4124
4083,070043000,2004-02-03T00:00:00.000Z,0,WB47:581
4084,070044000,1981-07-08T00:00:00.000Z,23000,421:818
4085,070045000,2007-10-24T00:00:00.000Z,0,1164:366
4086,070045000,1991-03-29T00:00:00.000Z,175000,0:0
4087,070045000,1994-04-25T00:00:00.000Z,0,628:673
4088,070046000,2006-09-18T00:00:00.000Z,0,1108:538
4089,070046000,1981-08-24T00:00:00.000Z,0,WB 25:302
4090,070046000,1972-01-04T00:00:00.000Z,29000,332:392
4091,070046000,1999-08-27T00:00:00.000Z,160000,764:90
4092,070047000,2011-06-07T00:00:00.000Z,0,W2011:482
4093,070047000,2012-04-03T00:00:00.000Z,250000,2012:1353
4094,070047000,1970-05-28T00:00:00.000Z,21000,316:418
4095,070048000,2012-06-19T00:00:00.000Z,475000,2012:2620
4096,070048000,2000-06-21T00:00:00.000Z,0,WB 44:288
4097,070048000,1966-07-06T00:00:00.000Z,32000,0:0
4098,070048000,2005-02-22T00:00:00.000Z,480000,1016:801
4099,070048000,1990-12-26T00:00:00.000Z,0,552:445
4100,070049000,2004-05-17T00:00:00.000Z,0,974:747
4101,070049000,1975-08-18T00:00:00.000Z,0,367:251
4102,070555000,2014-11-21T00:00:00.000Z,0,
4103,070555000,1900-01-01T00:00:00.000Z,0,0:0
4104,080001000,1900-01-01T00:00:00.000Z,0,0:0
4105,080002000,1900-01-01T00:00:00.000Z,0,0:0
4106,080004000,1981-04-14T00:00:00.000Z,400000,419:169
4107,080005000,2004-03-23T00:00:00.000Z,0,964:701
4108,080005000,1986-12-19T00:00:00.000Z,0,488:166
4109,080005000,1984-12-21T00:00:00.000Z,274000,0:0
4110,080005000,2007-08-30T00:00:00.000Z,0,1157:795
4111,080006000,2007-08-30T00:00:00.000Z,0,1157:795
4112,080006000,1986-12-19T00:00:00.000Z,0,488:172
4113,080006000,2004-03-23T00:00:00.000Z,0,964:701
4114,080006000,1986-02-13T00:00:00.000Z,200000,0:0
4115,080007000,2002-06-28T00:00:00.000Z,0,WB46:353
4116,080007000,1984-07-17T00:00:00.000Z,150000,452:694
4117,080007000,1968-02-15T00:00:00.000Z,393300,0:0
4118,080007000,2004-03-23T00:00:00.000Z,0,964:701
4119,080007000,2002-06-28T00:00:00.000Z,297519,858:910
4120,080007000,2015-02-12T00:00:00.000Z,0,2015:435
4121,080007000,2015-06-03T00:00:00.000Z,334012,2015:1872
4122,080008000,1998-06-08T00:00:00.000Z,5600000,723:287
4123,080008000,1998-03-20T00:00:00.000Z,0,715:539
4124,080008000,1983-01-31T00:00:00.000Z,3100000,435:221
4125,080009000,2004-03-23T00:00:00.000Z,0,964:701
4126,080009000,1994-07-02T00:00:00.000Z,279500,0:0
4127,080009000,1994-06-30T00:00:00.000Z,456647,634:474
4128,080010000,1998-06-08T00:00:00.000Z,5600000,723:287
4129,080010000,1983-01-31T00:00:00.000Z,3100000,0:0
4130,080010000,1994-03-28T00:00:00.000Z,0,435:221
4131,080011000,1989-06-30T00:00:00.000Z,0,530:438
4132,080011000,1983-02-24T00:00:00.000Z,0,0:0
4133,080011000,2002-04-15T00:00:00.000Z,0,848:674
4134,080011100,1998-06-08T00:00:00.000Z,5600000,723:287
4135,080011100,1994-03-28T00:00:00.000Z,0,435:221
4136,080011100,1998-03-20T00:00:00.000Z,0,715:539
4137,080011100,1983-01-31T00:00:00.000Z,3100000,0:0
4138,080011L00,2002-04-15T00:00:00.000Z,0,848:674
4139,080012000,1989-06-30T00:00:00.000Z,0,530:438
4140,080012000,1983-02-24T00:00:00.000Z,0,0:0
4141,080012000,2002-04-15T00:00:00.000Z,0,848:674
4142,080013000,1997-07-25T00:00:00.000Z,0,699:380
4143,080013000,1997-09-22T00:00:00.000Z,205000,703:464
4144,080013000,2016-12-22T00:00:00.000Z,0,2016:453
4145,080014000,1997-09-22T00:00:00.000Z,205000,703:464
4146,080014000,2016-12-22T00:00:00.000Z,0,2016:453
4147,080014000,1997-07-25T00:00:00.000Z,0,0:0
4148,080015000,2011-12-15T00:00:00.000Z,395000,2011:4420
4149,080015000,2006-01-25T00:00:00.000Z,435000,1067:392
4150,080015000,2010-08-16T00:00:00.000Z,280501,2010:3001
4151,080015000,1972-04-24T00:00:00.000Z,38500,334:588
4152,080016000,2013-11-23T00:00:00.000Z,0,2013:5692
4153,080016000,2000-07-17T00:00:00.000Z,243900,786:192
4154,080016000,1988-09-30T00:00:00.000Z,112000,0:0
4155,080016000,2013-11-23T00:00:00.000Z,0,2013:5693
4156,080016000,2005-12-29T00:00:00.000Z,672000,1063:936
4157,080016000,1991-07-15T00:00:00.000Z,118000,562:791
4158,080017000,2005-08-23T00:00:00.000Z,564900,1043:926
4159,080017000,1996-09-03T00:00:00.000Z,0,565:495
4160,080017000,2015-10-19T00:00:00.000Z,848000,2015:3893
4161,080017000,2010-09-10T00:00:00.000Z,0,2010:3361
4162,080017000,1991-09-03T00:00:00.000Z,0,0:0
4163,080018000,1995-09-26T00:00:00.000Z,365000,659:654
4164,080018000,1992-01-10T00:00:00.000Z,0,0:0
4165,080018000,2001-09-07T00:00:00.000Z,449000,821:633
4166,080019000,2001-09-07T00:00:00.000Z,449000,821:633
4167,080019000,1995-09-26T00:00:00.000Z,365000,659:654
4168,080019000,1992-01-10T00:00:00.000Z,0,0:0
4169,080020000,1972-08-16T00:00:00.000Z,35000,338:576
4170,080020000,2015-03-17T00:00:00.000Z,0,2015:783
4171,080020000,2014-04-22T00:00:00.000Z,0,W2014:159
4172,080021000,2007-01-24T00:00:00.000Z,0,1124:769
4173,080021000,1996-08-02T00:00:00.000Z,144000,677:363
4174,080021000,2003-01-22T00:00:00.000Z,200000,887:748
4175,080021000,1977-05-16T00:00:00.000Z,66420,0:0
4176,080022000,1992-02-06T00:00:00.000Z,181300,573:698
4177,080022000,1992-02-06T00:00:00.000Z,196000,573:706
4178,080023000,1983-12-28T00:00:00.000Z,0,446:105
4179,080023000,1994-08-04T00:00:00.000Z,0,636:337
4180,080024000,1996-06-18T00:00:00.000Z,250000,673:694
4181,080024000,1992-08-13T00:00:00.000Z,200000,585:832
4182,080026000,1996-06-12T00:00:00.000Z,250000,673:689
4183,080026000,1990-07-30T00:00:00.000Z,237500,0:0
4184,080027000,1900-01-01T00:00:00.000Z,0,0:0
4185,080028000,1960-04-06T00:00:00.000Z,58275,218:425
4186,080030000,2015-12-17T00:00:00.000Z,739000,2015:4652
4187,080030000,1900-01-01T00:00:00.000Z,0,0:0
4188,080032000,1998-01-09T00:00:00.000Z,496000,710:347
4189,080032000,1986-12-30T00:00:00.000Z,109000,488:574
4190,080032000,2004-03-23T00:00:00.000Z,0,964:701
4191,080032000,1957-04-25T00:00:00.000Z,0,0:0
4192,080033000,1998-01-09T00:00:00.000Z,496000,710:347
4193,080033000,1957-04-25T00:00:00.000Z,0,0:0
4194,080033000,2004-03-23T00:00:00.000Z,0,964:701
4195,080033000,1986-12-30T00:00:00.000Z,109000,488:574
4196,080034000,1998-01-09T00:00:00.000Z,496000,710:347
4197,080034000,1986-12-30T00:00:00.000Z,109000,488:574
4198,080034000,1957-04-25T00:00:00.000Z,0,0:0
4199,080034000,1899-12-30T00:00:00.000Z,0,0:0
4200,080034000,2004-03-23T00:00:00.000Z,0,964:701
4201,080035000,1997-01-30T00:00:00.000Z,25000,687:252
4202,080035000,1986-12-30T00:00:00.000Z,109000,0:0
4203,080035000,1998-10-07T00:00:00.000Z,0,735:70
4204,080035000,2015-06-04T00:00:00.000Z,450000,2015:1890
4205,080040000,2007-07-25T00:00:00.000Z,4687106,1152:399
4206,080040000,1998-07-22T00:00:00.000Z,0,727:491
4207,080040000,1960-04-06T00:00:00.000Z,2275,0:0
4208,080040000,2006-01-18T00:00:00.000Z,3000000,1066:605
4209,080040000,2003-12-16T00:00:00.000Z,800000,951:172
4210,080040000,1989-03-31T00:00:00.000Z,0,526:227
4211,080041000,2007-07-25T00:00:00.000Z,4687106,1152:399
4212,080041000,2006-01-18T00:00:00.000Z,600000,1066:609
4213,080041000,1998-05-27T00:00:00.000Z,54000,721:690
4214,080041000,1989-03-31T00:00:00.000Z,0,526:227
4215,080041000,1984-05-24T00:00:00.000Z,0,0:0
4216,080042000,1900-01-01T00:00:00.000Z,0,0:0
4217,080045000,1900-01-01T00:00:00.000Z,0,0:0
4218,080048000,1993-11-30T00:00:00.000Z,240000,618:19
4219,080048000,2015-05-05T00:00:00.000Z,681500,2015:1398
4220,080049000,2003-08-18T00:00:00.000Z,415000,929:398
4221,080049000,1999-08-03T00:00:00.000Z,150000,762:73
4222,080049000,1985-08-01T00:00:00.000Z,72750,466:610
4223,080049000,2007-04-25T00:00:00.000Z,0,1137:910
4224,080049000,2000-01-11T00:00:00.000Z,0,773:152
4225,080049000,1958-08-28T00:00:00.000Z,18500,0:0
4226,080050000,2005-08-30T00:00:00.000Z,0,1045:706
4227,080050000,2000-06-01T00:00:00.000Z,228100,782:197
4228,080050000,1993-03-30T00:00:00.000Z,193650,599:252
4229,080050000,1978-07-07T00:00:00.000Z,79500,0:0
4230,080051000,2005-07-18T00:00:00.000Z,659000,1038:670
4231,080051000,2011-06-09T00:00:00.000Z,620000,2011:2033
4232,080051000,1999-12-08T00:00:00.000Z,0,771:111
4233,080051000,1999-06-04T00:00:00.000Z,270000,755:631
4234,080051000,1997-07-01T00:00:00.000Z,135000,697:522
4235,080051000,1986-07-01T00:00:00.000Z,0,0:0
4236,080052000,2005-07-28T00:00:00.000Z,0,1040:724
4237,080052000,2002-08-28T00:00:00.000Z,505000,866:707
4238,080052000,1999-10-14T00:00:00.000Z,0,767:420
4239,080052000,1999-07-06T00:00:00.000Z,320000,759:127
4240,080052000,1991-05-17T00:00:00.000Z,170000,0:0
4241,080052000,2012-06-12T00:00:00.000Z,735000,2012:2502
4242,080052000,1991-10-04T00:00:00.000Z,0,567:227
4243,080053000,2004-06-09T00:00:00.000Z,486000,979:590
4244,080053000,1983-08-26T00:00:00.000Z,105300,442:58
4245,080053000,2001-01-04T00:00:00.000Z,350000,797:783
4246,080054000,1993-04-30T00:00:00.000Z,219500,601:490
4247,080054000,2001-08-21T00:00:00.000Z,0,819:843
4248,080054000,1971-07-02T00:00:00.000Z,38000,0:0
4249,080055000,2001-08-21T00:00:00.000Z,0,819:840
4250,080055000,1996-11-06T00:00:00.000Z,122500,683:18
4251,080055000,2001-08-21T00:00:00.000Z,0,819:843
4252,080055000,1952-10-13T00:00:00.000Z,2750,0:0
4253,080056000,1987-06-11T00:00:00.000Z,132000,497:10
4254,080056000,1986-11-05T00:00:00.000Z,0,WB29:731
4255,080057000,2002-05-28T00:00:00.000Z,80000,854:21
4256,080057000,1983-04-04T00:00:00.000Z,115000,0:0
4257,080057000,2003-09-10T00:00:00.000Z,455000,934:123
4258,080057000,1986-09-09T00:00:00.000Z,140000,483:271
4259,080058000,1996-09-03T00:00:00.000Z,0,WB40:27
4260,080058000,2014-10-17T00:00:00.000Z,0,W2014:444
4261,080058000,2015-07-16T00:00:00.000Z,260000,2015:2582
4262,080058000,1986-12-31T00:00:00.000Z,46500,489:168
4263,080059000,2010-04-14T00:00:00.000Z,0,2010:1235
4264,080059000,2006-11-02T00:00:00.000Z,0,1114:694
4265,080059000,1993-03-31T00:00:00.000Z,139000,599:459
4266,080059000,1989-02-21T00:00:00.000Z,110000,0:0
4267,080059000,2010-03-29T00:00:00.000Z,0,2010:1044
4268,080059000,2006-11-02T00:00:00.000Z,0,1114:690
4269,080059000,2004-12-03T00:00:00.000Z,410000,1006:301
4270,080059000,2014-06-30T00:00:00.000Z,0,2014:2173
4271,080060000,2012-07-06T00:00:00.000Z,0,2012:2915
4272,080060000,2003-10-17T00:00:00.000Z,640000,941:263
4273,080060000,1996-06-21T00:00:00.000Z,328000,674:8
4274,080060000,2014-05-16T00:00:00.000Z,1050000,2014:1553
4275,080060000,2003-08-01T00:00:00.000Z,640000,925:496
4276,080060000,1988-10-17T00:00:00.000Z,167750,0:0
4277,080060000,2014-06-30T00:00:00.000Z,0,2014:2173
4278,080061000,1989-03-31T00:00:00.000Z,0,526:227
4279,080061000,1989-04-19T00:00:00.000Z,117000,527:104
4280,080062000,2004-05-11T00:00:00.000Z,365000,974:33
4281,080062000,1989-03-31T00:00:00.000Z,0,526:227
4282,080062000,1998-07-22T00:00:00.000Z,0,727:491
4283,080062000,1966-03-11T00:00:00.000Z,85000,0:0
4284,080555000,1900-01-01T00:00:00.000Z,0,0:0
4285,090001000,2014-11-13T00:00:00.000Z,0,2014:3928
4286,090001000,1958-10-07T00:00:00.000Z,23500,208:322
4287,090002000,2009-10-19T00:00:00.000Z,0,2009:4673
4288,090002000,1975-05-02T00:00:00.000Z,85000,0:0
4289,090002000,2014-11-13T00:00:00.000Z,0,2014:3928
4290,090002000,2006-01-10T00:00:00.000Z,0,1065:419
4291,090002000,2005-11-01T00:00:00.000Z,440000,1054:232
4292,090002000,1994-08-16T00:00:00.000Z,200000,637:238
4293,090003000,2009-06-18T00:00:00.000Z,0,2009:2545
4294,090004000,2009-06-18T00:00:00.000Z,0,2009:2545
4295,090004000,1953-07-27T00:00:00.000Z,30000,172:226
4296,090005000,2009-06-18T00:00:00.000Z,0,2009:2545
4297,090006000,2008-08-25T00:00:00.000Z,0,2008:4257
4298,090006000,1970-12-08T00:00:00.000Z,24500,0:0
4299,090006000,1986-04-22T00:00:00.000Z,150000,476:381
4300,090007000,1977-06-07T00:00:00.000Z,85000,384:643
4301,090007000,2008-08-25T00:00:00.000Z,0,2008:4257
4302,090008000,1993-02-19T00:00:00.000Z,0,597:554
4303,090008000,1994-03-31T00:00:00.000Z,0,626:845
4304,090011000,2011-02-28T00:00:00.000Z,1110000,2011:835
4305,090011000,2008-04-30T00:00:00.000Z,138475,1186:110
4306,090011000,2003-01-10T00:00:00.000Z,20250,886:332
4307,090011000,2008-04-30T00:00:00.000Z,0,WB50:613
4308,090011000,2002-12-31T00:00:00.000Z,0,885:40
4309,090011000,1984-03-02T00:00:00.000Z,300000,447:778
4310,090011000,1981-02-09T00:00:00.000Z,220000,0:0
4311,090012000,2003-06-23T00:00:00.000Z,0,915:397
4312,090013000,2007-05-31T00:00:00.000Z,650000,1143:865
4313,090013000,2000-09-11T00:00:00.000Z,0,790:174
4314,090013000,1994-08-01T00:00:00.000Z,0,636:39
4315,090013000,2003-12-18T00:00:00.000Z,109218,951:460
4316,090013000,2000-09-11T00:00:00.000Z,0,790:170
4317,090013000,2000-06-01T00:00:00.000Z,0,782:242
4318,090013000,1970-09-14T00:00:00.000Z,50000,0:0
4319,090015000,1900-01-01T00:00:00.000Z,0,0:0
4320,090016000,2000-09-11T00:00:00.000Z,0,790:170
4321,090016000,2000-06-01T00:00:00.000Z,0,782:242
4322,090017000,1987-06-18T00:00:00.000Z,35000,497:407
4323,090017000,1998-08-06T00:00:00.000Z,510000,729:329
4324,090017000,1967-02-21T00:00:00.000Z,27000,0:0
4325,090018000,2013-11-13T00:00:00.000Z,1760000,2013:5518
4326,090018000,2012-06-04T00:00:00.000Z,1200000,2012:2346
4327,090018000,2006-09-29T00:00:00.000Z,0,1110:287
4328,090018000,1987-05-18T00:00:00.000Z,0,495:510
4329,090018000,1987-04-15T00:00:00.000Z,80000,0:0
4330,090019000,1997-04-29T00:00:00.000Z,170000,692:676
4331,090019000,1997-03-07T00:00:00.000Z,0,689:265
4332,090020000,1986-07-02T00:00:00.000Z,425000,479:754
4333,090020000,1986-01-24T00:00:00.000Z,75000,0:0
4334,090020000,2006-02-02T00:00:00.000Z,1100000,1068:756
4335,090021000,1966-11-28T00:00:00.000Z,22500,283:403
4336,090021000,2016-06-02T00:00:00.000Z,600000,2016:1968
4337,090022000,1991-08-30T00:00:00.000Z,122000,565:361
4338,090022000,1991-03-07T00:00:00.000Z,0,WB33:680
4339,090023000,2002-01-07T00:00:00.000Z,235043,835:559
4340,090023000,1999-01-15T00:00:00.000Z,150000,743:293
4341,090023000,1997-06-23T00:00:00.000Z,0,696:654
4342,090023000,1989-05-18T00:00:00.000Z,17250,0:0
4343,090023000,2013-08-20T00:00:00.000Z,0,2013:4124
4344,090024000,2009-02-17T00:00:00.000Z,0,2009:506
4345,090024000,1994-03-10T00:00:00.000Z,84000,0:0
4346,090024000,1994-03-30T00:00:00.000Z,98000,626:755
4347,090025000,2001-09-28T00:00:00.000Z,0,823:391
4348,090025000,1994-01-12T00:00:00.000Z,90000,621:383
4349,090025000,2013-11-26T00:00:00.000Z,0,2013:5751
4350,090025000,1971-07-16T00:00:00.000Z,7000,0:0
4351,090026000,2013-11-26T00:00:00.000Z,0,2013:5751
4352,090026000,1999-01-22T00:00:00.000Z,127500,743:581
4353,090026000,1959-12-08T00:00:00.000Z,14800,217:6
4354,090027000,1994-03-31T00:00:00.000Z,0,626:856
4355,090027000,2015-12-17T00:00:00.000Z,0,2015:4653
4356,090027000,1979-02-14T00:00:00.000Z,0,399:661
4357,090027000,2015-12-17T00:00:00.000Z,0,2015:4654
4358,090028000,2009-02-17T00:00:00.000Z,0,2009:508
4359,090028000,1997-08-27T00:00:00.000Z,0,702:1
4360,090028000,1989-12-11T00:00:00.000Z,90000,0:0
4361,090029000,1991-04-11T00:00:00.000Z,142001,557:204
4362,090029000,1994-04-29T00:00:00.000Z,0,629:267
4363,090030000,2007-01-24T00:00:00.000Z,0,1124:769
4364,090030000,2000-12-29T00:00:00.000Z,99500,797:490
4365,090030000,1979-12-11T00:00:00.000Z,40000,407:762
4366,090031000,1995-02-02T00:00:00.000Z,108000,646:573
4367,090031000,1988-03-04T00:00:00.000Z,84900,0:0
4368,090031000,2009-02-17T00:00:00.000Z,0,2009:516
4369,090032000,2014-02-21T00:00:00.000Z,0,2014:595
4370,090032000,2002-08-14T00:00:00.000Z,0,864:726
4371,090032000,2013-11-25T00:00:00.000Z,0,2013:5716
4372,090032000,2012-01-17T00:00:00.000Z,0,2012:182
4373,090032000,2002-08-12T00:00:00.000Z,0,864:479
4374,090032000,1999-09-23T00:00:00.000Z,0,766:107
4375,090032000,1998-01-12T00:00:00.000Z,117000,710:391
4376,090032000,1940-03-09T00:00:00.000Z,5500,101:367
4377,090033000,1998-10-28T00:00:00.000Z,128000,736:359
4378,090033000,1990-06-18T00:00:00.000Z,0,194:145
4379,090033000,1931-08-27T00:00:00.000Z,7000,0:0
4380,090034000,1989-08-18T00:00:00.000Z,90000,532:711
4381,090034000,1977-07-28T00:00:00.000Z,54000,386:391
4382,090035000,1991-06-17T00:00:00.000Z,220000,561:111
4383,090035000,1994-04-29T00:00:00.000Z,0,629:267
4384,090036000,1999-08-25T00:00:00.000Z,0,763:892
4385,090036000,1993-09-03T00:00:00.000Z,0,611:29
4386,090036000,2015-07-09T00:00:00.000Z,0,2015:2460
4387,090036000,1999-08-25T00:00:00.000Z,0,763:895
4388,090036000,1992-11-17T00:00:00.000Z,0,0:0
4389,090037000,1980-05-30T00:00:00.000Z,49000,411:254
4390,090038000,2013-01-08T00:00:00.000Z,0,2013:165
4391,090038000,1962-08-24T00:00:00.000Z,18000,355:405
4392,090039000,2013-01-08T00:00:00.000Z,0,2013:165
4393,090039000,1965-11-03T00:00:00.000Z,0,66:134
4394,090039000,1993-09-09T00:00:00.000Z,0,WB36:297
4395,090040000,1974-08-09T00:00:00.000Z,48500,359:161
4396,090040000,2001-12-12T00:00:00.000Z,0,832:134
4397,090040100,2001-12-12T00:00:00.000Z,0,832:134
4398,090040100,1974-08-09T00:00:00.000Z,48500,359:161
4399,090041000,2009-02-17T00:00:00.000Z,0,2009:517
4400,090041000,1986-12-18T00:00:00.000Z,64000,0:0
4401,090041000,1990-03-21T00:00:00.000Z,102000,540:593
4402,090042000,2008-11-03T00:00:00.000Z,0,2008:5312
4403,090042000,1988-11-18T00:00:00.000Z,81500,521:51
4404,090042000,1985-12-10T00:00:00.000Z,0,0:0
4405,090043000,1998-12-23T00:00:00.000Z,0,741:531
4406,090043000,1992-12-19T00:00:00.000Z,151000,0:0
4407,090043000,1998-12-23T00:00:00.000Z,0,741:535
4408,090043000,1994-03-31T00:00:00.000Z,0,626:845
4409,090044000,1989-02-21T00:00:00.000Z,340000,524:688
4410,090044000,1983-08-19T00:00:00.000Z,76500,441:716
4411,090045000,1978-05-01T00:00:00.000Z,64000,392:243
4412,090045000,2017-01-26T00:00:00.000Z,0,2017:269
4413,090045000,1995-09-26T00:00:00.000Z,0,659:635
4414,090045000,2017-01-26T00:00:00.000Z,0,2017:265
4415,090046000,2009-02-17T00:00:00.000Z,0,2009:518
4416,090046000,1979-01-10T00:00:00.000Z,58500,399:25
4417,090047000,1991-06-17T00:00:00.000Z,220000,561:111
4418,090047000,1994-04-29T00:00:00.000Z,0,629:267
4419,090048000,1994-11-21T00:00:00.000Z,0,643:27
4420,090048000,1986-04-11T00:00:00.000Z,81800,0:0
4421,090049000,2013-05-13T00:00:00.000Z,0,2013:2212
4422,090049000,1990-12-28T00:00:00.000Z,0,552:578
4423,090049000,2009-10-20T00:00:00.000Z,340000,2009:4697
4424,090049000,2002-03-22T00:00:00.000Z,0,845:9
4425,090049000,2002-03-22T00:00:00.000Z,0,845:1
4426,090049000,1972-08-07T00:00:00.000Z,26596,0:0
4427,090050000,2013-11-25T00:00:00.000Z,0,2013:5716
4428,090050000,2003-07-17T00:00:00.000Z,0,921:551
4429,090050000,2003-03-18T00:00:00.000Z,0,896:497
4430,090050000,2001-06-19T00:00:00.000Z,250000,813:61
4431,090050000,2000-08-09T00:00:00.000Z,200000,788:140
4432,090050000,2000-07-12T00:00:00.000Z,0,WB44:335
4433,090050000,2014-02-21T00:00:00.000Z,0,2014:595
4434,090050000,2012-01-17T00:00:00.000Z,0,2012:182
4435,090050000,2003-07-17T00:00:00.000Z,0,921:574
4436,090050000,1967-08-03T00:00:00.000Z,21500,290:331
4437,090051000,1998-12-23T00:00:00.000Z,0,741:576
4438,090051000,1994-03-31T00:00:00.000Z,0,626:838
4439,090051000,1998-12-23T00:00:00.000Z,0,741:572
4440,090051000,1981-03-27T00:00:00.000Z,48000,0:0
4441,090052000,1989-08-25T00:00:00.000Z,84000,533:81
4442,090052000,2009-02-17T00:00:00.000Z,0,2009:513
4443,090052000,1984-09-06T00:00:00.000Z,70000,0:0
4444,090053000,1994-04-29T00:00:00.000Z,0,629:267
4445,090053000,1987-08-19T00:00:00.000Z,69900,500:477
4446,090054000,1999-09-02T00:00:00.000Z,0,764:666
4447,090054000,1989-02-15T00:00:00.000Z,108100,524:573
4448,090054000,2015-07-09T00:00:00.000Z,0,2015:2462
4449,090054000,2002-07-25T00:00:00.000Z,0,862:189
4450,090054000,1981-10-13T00:00:00.000Z,119000,0:0
4451,090056000,1992-10-30T00:00:00.000Z,268750,591:78
4452,090056000,1991-07-09T00:00:00.000Z,160000,562:503
4453,090058000,2008-11-26T00:00:00.000Z,0,2008:5620
4454,090058000,1988-03-24T00:00:00.000Z,0,509:164
